profile,profile_key,latitude,longitude,reference_short
GC-Net_Tunu-N,2051,78.0167,-33.994,GEUS snow and firn data (2023)
GC-Net_Summit,2052,72.58,-38.504,GEUS snow and firn data (2023)
GC-Net_NASA-E,2053,75.0,-30.0,GEUS snow and firn data (2023)
GC-Net_NASA-SE,2054,66.479,-42.5,GEUS snow and firn data (2023)
GC-Net_Saddle,2055,66.001,-44.501,GEUS snow and firn data (2023)
GC-Net_DYE-2,2056,66.481,-42.28,GEUS snow and firn data (2023)
GC-Net_CP1,2057,69.8783,-46.9967,GEUS snow and firn data (2023)
GC-Net_JAR1 profile 01,2058,69.4984,-49.6816,GEUS snow and firn data (2023)
GC-Net_Swiss Camp,2059,69.569,-49.3131,GEUS snow and firn data (2023)
GC-Net_NASA-U,2060,73.833,-49.495,GEUS snow and firn data (2023)
APO_Stake 3,2061,74.628,-21.37,GEUS snow and firn data (2023)
APO_ZAC-U,2062,74.643,-21.463,GEUS snow and firn data (2023)
APO_Quadra mining,2063,71.9621,-24.2298,GEUS snow and firn data (2023)
GC-Net_NASA-U,2064,73.833,-49.495,GEUS snow and firn data (2023)
GC-Net_NASA-SE,2065,66.479,-42.5,GEUS snow and firn data (2023)
GC-Net_Swiss Camp,2066,69.569,-49.3131,GEUS snow and firn data (2023)
GC-Net_South Dome,2067,63.149,-44.817,GEUS snow and firn data (2023)
GC-Net_DYE-2,2068,66.481,-46.28,GEUS snow and firn data (2023)
APO_ZAC-L (profile 01),2069,74.624,-21.374,GEUS snow and firn data (2023)
"APO_ZAC-U (station 2, profile 01)",2070,74.643,-21.463,GEUS snow and firn data (2023)
"APO_ZAC-U (station 2, profile 02)",2071,74.643,-21.463,GEUS snow and firn data (2023)
"APO_ZAC-U (station 3, profile 01)",2072,74.643,-21.463,GEUS snow and firn data (2023)
"APO_ZAC-U (station 3, profile 02)",2073,74.643,-21.463,GEUS snow and firn data (2023)
GC-Net_Summit,2074,72.58,-38.504,GEUS snow and firn data (2023)
GC-Net_Swiss Camp,2075,69.569,-49.3131,GEUS snow and firn data (2023)
GC-Net_Crawford Point,2076,69.88,-46.9842,GEUS snow and firn data (2023)
GC-Net_NGRIP,2077,75.0998,-42.3326,GEUS snow and firn data (2023)
GC-Net_GITS,2078,77.143,-61.095,GEUS snow and firn data (2023)
GC-Net_Petermann ELA,2079,80.0,-58.0,GEUS snow and firn data (2023)
GC-Net_Humboldt,2080,78.527,-56.831,GEUS snow and firn data (2023)
GC-Net_DYE-2,2081,66.481,-46.28,GEUS snow and firn data (2023)
GC-Net_Saddle,2082,66.001,-44.501,GEUS snow and firn data (2023)
Summit,2083,72.58,-38.504,GEUS snow and firn data (2023)
APO_ZAC-A,2084,74.647534,-21.652025,GEUS snow and firn data (2023)
APO_ZAC-U,2085,74.643,-21.463,GEUS snow and firn data (2023)
APO_ZAC-L,2086,74.624,-21.374,GEUS snow and firn data (2023)
APO_Stake 1,2087,74.619,-21.365,GEUS snow and firn data (2023)
GlacioBasis_Stake 10,2088,74.661,-21.553,GEUS snow and firn data (2023)
GlacioBasis_Stake 13,2089,74.675,-21.605,GEUS snow and firn data (2023)
GlacioBasis_Stake 15,2090,74.664,-21.673,GEUS snow and firn data (2023)
GlacioBasis_ZAC-L,2091,74.624,-21.374,GEUS snow and firn data (2023)
GlacioBasis_ZAC-U (MIDDLE AWS),2092,74.643,-21.643,GEUS snow and firn data (2023)
GC-Net_Swiss Camp,2093,69.569,-49.3131,GEUS snow and firn data (2023)
GC-Net_Humboldt,2094,78.527,-56.831,GEUS snow and firn data (2023)
GC-Net_South Dome,2095,63.149,-44.817,GEUS snow and firn data (2023)
GC-Net_NASA-SE,2096,66.479,-42.5,GEUS snow and firn data (2023)
GC-Net_Saddle,2097,66.001,-44.501,GEUS snow and firn data (2023)
GC-Net_NASA-U,2098,73.833,-49.495,GEUS snow and firn data (2023)
GC-Net_NEEM,2099,77.44,-51.08,GEUS snow and firn data (2023)
GC-Net_Petermann ELA,2100,80.0,-58.0,GEUS snow and firn data (2023)
GC-Net_GITS,2101,77.143,-61.095,GEUS snow and firn data (2023)
GC-Net_Tunu-N,2102,78.0167,-33.994,GEUS snow and firn data (2023)
GC-Net_NASA-E,2103,75.0,-30.0,GEUS snow and firn data (2023)
GlacioBasis_ZAC-L,2104,74.624,-21.374,GEUS snow and firn data (2023)
GlacioBasis_ZAC-U,2105,74.643,-21.463,GEUS snow and firn data (2023)
GlacioBasis_ZAC-A,2106,74.647534,-21.652025,GEUS snow and firn data (2023)
GlacioBasis_ZAC-L,2107,74.624,-21.374,GEUS snow and firn data (2023)
GlacioBasis_ZAC-U,2108,74.643,-21.463,GEUS snow and firn data (2023)
GlacioBasis_ZAC-A,2109,74.647534,-21.652025,GEUS snow and firn data (2023)
Summit,2110,72.58,-38.504,GEUS snow and firn data (2023)
GlacioBasis_ZAC-L,2111,74.624,-21.374,GEUS snow and firn data (2023)
GlacioBasis_ZAC-U,2112,74.643,-21.463,GEUS snow and firn data (2023)
GlacioBasis_ZAC-A,2113,74.647534,-21.652025,GEUS snow and firn data (2023)
GlacioBasis_Lower Station,2114,74.62414,-21.374235,GEUS snow and firn data (2023)
GlacioBasis_ZAC-U,2115,74.643,-21.463,GEUS snow and firn data (2023)
SwissCamp_Swiss Camp PIT 01,2116,69.5552,-49.36525,GEUS snow and firn data (2023)
SwissCamp_Swiss Camp PIT 03,2117,69.5552,-49.36525,GEUS snow and firn data (2023)
SwissCamp_Swiss Camp PIT 04,2118,69.5552,-49.36525,GEUS snow and firn data (2023)
THU_T1,2119,76.4021,-68.3016,GEUS snow and firn data (2023)
THU_T2,2120,76.4006,-68.2821,GEUS snow and firn data (2023)
THU_T3,2121,76.3988,-68.2548,GEUS snow and firn data (2023)
THU_T4,2122,76.3974,-68.226,GEUS snow and firn data (2023)
THU_T5,2123,76.3955,-68.1965,GEUS snow and firn data (2023)
THU_T6,2124,76.3923,-68.1481,GEUS snow and firn data (2023)
THU_THU_L,2125,76.3998,-68.2666,GEUS snow and firn data (2023)
THU_THU_U,2126,76.4197,-68.1463,GEUS snow and firn data (2023)
THU_THU_U_new,2127,76.3902,-68.1096,GEUS snow and firn data (2023)
THU_0-6_new,2128,76.3678,-68.0106,GEUS snow and firn data (2023)
CP1_CP1 (Core 1),2129,69.87833,-46.9967,GEUS snow and firn data (2023)
NSE_NSE (Core 1),2130,66.49835,-49.6816,GEUS snow and firn data (2023)
SDM_SDM (Core 1),2131,63.148904,-44.817395,GEUS snow and firn data (2023)
GC-Net_KPC-U,2132,79.8349,-25.1626,GEUS snow and firn data (2023)
GC-Net_NASA-E (Mast Core),2133,75.0024,-29.9805,GEUS snow and firn data (2023)
GC-Net_Tunu-N (Mast Core),2134,78.0191,-33.9628,GEUS snow and firn data (2023)
GC-Net_NEEM (5m Core),2135,77.441387,-51.083486,GEUS snow and firn data (2023)
GC-Net_CP1 (Mast Core),2136,69.872248,-47.037875,GEUS snow and firn data (2023)
GC-Net_DYE-2 (Therm Core),2137,66.482,-46.291,GEUS snow and firn data (2023)
GC-Net_CEN2 (Therm Core),2138,77.181902,-61.115487,GEUS snow and firn data (2023)
GC-Net_Humboldt (Snow Pit),2139,78.528,-56.842,GEUS snow and firn data (2023)
GlacioBasis,2140,74.666,-21.673,GEUS snow and firn data (2023)
Nanok_PIT 01,2141,65.535919,-38.966667,GEUS snow and firn data (2023)
Nanok_PIT 02,2142,67.097733,-49.3242,GEUS snow and firn data (2023)
Nanok_PIT 03,2143,66.991331,-48.703147,GEUS snow and firn data (2023)
Nanok_PIT 04,2144,66.947653,-48.490583,GEUS snow and firn data (2023)
Nanok_PIT 05,2145,66.840986,-48.002694,GEUS snow and firn data (2023)
Nanok_PIT 06,2146,66.704456,-47.3623,GEUS snow and firn data (2023)
Nanok_PIT 07,2147,66.641844,-47.050603,GEUS snow and firn data (2023)
Nanok_PIT 08,2148,66.323714,-45.741839,GEUS snow and firn data (2023)
Nanok_PIT 09,2149,66.027019,-45.126242,GEUS snow and firn data (2023)
Nanok_PIT 10,2150,65.996344,-44.511133,GEUS snow and firn data (2023)
GC-Net_KAN_U_2023_core,2151,67.000741,-47.034348,GEUS snow and firn data (2023)
GC-Net_NSE_2023_core,2152,66.477564,-42.493151,GEUS snow and firn data (2023)
GC-Net_SDM_2023_core,2153,63.148904,-44.817395,GEUS snow and firn data (2023)
GC-Net_SDM_2023_snowpit,2154,63.148904,-44.817395,GEUS snow and firn data (2023)
GC-Net_SDL_2023_core,2155,66.000153,-44.502627,GEUS snow and firn data (2023)
GC-Net_DY2_2023_core,2156,66.482,-46.291,GEUS snow and firn data (2023)
GC-Net_DY2_2023_snowpit,2157,66.482,-46.291,GEUS snow and firn data (2023)
GC-Net_CEN_2023_snowpit,2158,77.181902,-61.115487,GEUS snow and firn data (2023)
GC-Net_CP1_2023_core,2159,69.872248,-47.037875,GEUS snow and firn data (2023)
GC-Net_CP1_2023_snowpit,2160,69.872248,-47.037875,GEUS snow and firn data (2023)
GC-Net_NAE_2023_core,2161,75.0024,-29.9805,GEUS snow and firn data (2023)
GC-Net_NAE_2023_snowpit,2162,75.0024,-29.9805,GEUS snow and firn data (2023)
GC-Net_NAU_2023_core,2163,73.840596,-49.534175,GEUS snow and firn data (2023)
GC-Net_TUN_2023_snowpit,2164,78.0191,-33.9628,GEUS snow and firn data (2023)
GC-Net_TUN_2023_core,2165,78.0191,-33.9628,GEUS snow and firn data (2023)
GC-Net_HUM_2023_snowpit,2166,78.528,-56.842,GEUS snow and firn data (2023)
Tunu-N_main,2167,78.017,-33.994,Mosley-Thompson et al. (2001)
Tunu-1,2168,78.017,-33.994,Mosley-Thompson et al. (2001)
Tunu-N25,2169,78.33,-33.888,Mosley-Thompson et al. (2001)
Tunu-N50,2170,78.464,-33.841,Mosley-Thompson et al. (2001)
Tunu-E25,2171,78.0,-32.927,Mosley-Thompson et al. (2001)
Tunu-E50,2172,77.978,-31.863,Mosley-Thompson et al. (2001)
Tunu-W25,2173,78.03,-35.064,Mosley-Thompson et al. (2001)
Tunu-W50,2174,78.039,-36.136,Mosley-Thompson et al. (2001)
Tunu-S7.5,2175,77.959,-34.013,Mosley-Thompson et al. (2001)
GITS_core_1_1996,2176,77.143,-61.095,Mosley-Thompson et al. (2001)
GITS_core_2_1996,2177,77.143,-61.095,Mosley-Thompson et al. (2001)
GITS_pit_1996,2178,77.143,-61.095,Mosley-Thompson et al. (2001)
Humboldt-M,2179,78.527,-56.83,Mosley-Thompson et al. (2001)
Humboldt-M2,2180,78.527,-56.83,Mosley-Thompson et al. (2001)
Humboldt-E,2181,78.598,-55.699,Mosley-Thompson et al. (2001)
Humboldt-N,2182,78.751,-56.83,Mosley-Thompson et al. (2001)
Humboldt-S,2183,78.315,-56.826,Mosley-Thompson et al. (2001)
Humboldt-W,2184,78.452,-57.958,Mosley-Thompson et al. (2001)
NASA-U_Henderson,2185,73.842,-49.498,Mosley-Thompson et al. (2001)
CP_2007,2186,69.9,-47.0,Porter and Mosley-Thompson (2014)
T41_2004_May,2187,71.079,-37.92,Morris and Wingham (2014)
T41_2004_May_a,2188,71.079,-37.92,Morris and Wingham (2014)
T41_2004_May_b,2189,71.079,-37.92,Morris and Wingham (2014)
T41_2004_Jun,2190,71.079,-37.92,Morris and Wingham (2014)
T41_2006_May,2191,71.079,-37.92,Morris and Wingham (2014)
T41_2006_May_a,2192,71.079,-37.92,Morris and Wingham (2014)
T41_2006_May_b,2193,71.079,-37.92,Morris and Wingham (2014)
T41_2006_Jun,2194,71.079,-37.92,Morris and Wingham (2014)
T41_2004_Aug,2195,71.079,-37.92,Morris and Wingham (2014)
T41_2004_Aug_a,2196,71.079,-37.92,Morris and Wingham (2014)
T41_2004_Aug_b,2197,71.079,-37.92,Morris and Wingham (2014)
T21_2004_Sep,2198,70.544,-43.02,Morris and Wingham (2014)
T31_2004_Sep,2199,70.909,-40.64,Morris and Wingham (2014)
T35_2004_Sep,2200,70.976,-39.55,Morris and Wingham (2014)
T41_2004_Aug_c,2201,71.079,-37.92,Morris and Wingham (2014)
T12_2006_May,2202,70.176,-45.34,Morris and Wingham (2014)
T15_2006_May,2203,70.303,-44.57,Morris and Wingham (2014)
T19_2006_May,2204,70.47,-43.56,Morris and Wingham (2014)
T31_2006_May,2205,70.909,-40.64,Morris and Wingham (2014)
T35_2006_May,2206,70.976,-39.55,Morris and Wingham (2014)
T41_2006_May_c,2207,71.079,-37.92,Morris and Wingham (2014)
T12_2006_Aug,2208,70.176,-45.34,Morris and Wingham (2014)
T15_2006_Aug,2209,70.303,-44.57,Morris and Wingham (2014)
T19_2006_Aug,2210,70.47,-43.56,Morris and Wingham (2014)
T21_2006_Aug,2211,70.544,-43.02,Morris and Wingham (2014)
T23_2006_Aug,2212,70.625,-42.58,Morris and Wingham (2014)
T27_2006_Aug,2213,70.775,-41.54,Morris and Wingham (2014)
T31_2006_Aug,2214,70.909,-40.64,Morris and Wingham (2014)
T35_2006_Jul,2215,70.976,-39.55,Morris and Wingham (2014)
T39_2006_Jul,2216,71.043,-38.46,Morris and Wingham (2014)
T41_2006_Jul,2217,71.079,-37.92,Morris and Wingham (2014)
T05_2006_Aug,2218,69.851,-47.25,Morris and Wingham (2014)
T09_2006_Aug,2219,70.02,-46.31,Morris and Wingham (2014)
T21_2006_Aug_a,2220,70.544,-43.02,Morris and Wingham (2014)
T41_2006_Jul_a,2221,71.079,-37.92,Morris and Wingham (2014)
T41_2006_Jul_b,2222,71.079,-37.92,Morris and Wingham (2014)
T41_2006_Jul_c,2223,71.079,-37.92,Morris and Wingham (2014)
T41_2006_Jul_d,2224,71.079,-37.92,Morris and Wingham (2014)
T12_2004_Apr,2225,70.176,-45.34,Morris and Wingham (2014)
T15_2004_Apr,2226,70.303,-44.57,Morris and Wingham (2014)
T19_2004_Apr,2227,70.47,-43.56,Morris and Wingham (2014)
T21_2004_May,2228,70.544,-43.02,Morris and Wingham (2014)
T23_2004_May,2229,70.625,-42.58,Morris and Wingham (2014)
T27_2004_May,2230,70.775,-41.54,Morris and Wingham (2014)
T31_2004_May,2231,70.909,-40.64,Morris and Wingham (2014)
T35_2004_May,2232,70.976,-39.55,Morris and Wingham (2014)
T39_2004_May,2233,71.043,-38.46,Morris and Wingham (2014)
T41_2004_May_c,2234,71.079,-37.92,Morris and Wingham (2014)
T21_2004_May_a,2235,70.544,-43.02,Morris and Wingham (2014)
T21_2011_Aug,2236,70.544,-43.02,Morris and Wingham (2014)
T21_2011_Jul,2237,70.544,-43.02,Morris and Wingham (2014)
T23_2011_Jul,2238,70.625,-42.58,Morris and Wingham (2014)
T27_2011_Jul,2239,70.775,-41.54,Morris and Wingham (2014)
T31_2011_Jul,2240,70.909,-40.64,Morris and Wingham (2014)
T35_2011_Jul,2241,70.976,-39.55,Morris and Wingham (2014)
T39_2011_Jul,2242,71.043,-38.46,Morris and Wingham (2014)
T41_2011_Jul,2243,71.079,-37.92,Morris and Wingham (2014)
T41_2011_Jul_a,2244,71.079,-37.92,Morris and Wingham (2014)
T41_2011_Jul_b,2245,71.079,-37.92,Morris and Wingham (2014)
T41_2011_Jul_c,2246,71.079,-37.92,Morris and Wingham (2014)
T21_2010_Jul,2247,70.544,-43.02,Morris and Wingham (2014)
T21_2010_Jun,2248,70.544,-43.02,Morris and Wingham (2014)
T23_2010_Jun,2249,70.625,-42.58,Morris and Wingham (2014)
T27_2010_Jun,2250,70.775,-41.54,Morris and Wingham (2014)
T31_2010_Jun,2251,70.909,-40.64,Morris and Wingham (2014)
T35_2010_Jun,2252,70.976,-39.55,Morris and Wingham (2014)
T39_2010_Jun,2253,71.043,-38.46,Morris and Wingham (2014)
T41_2010_Jun,2254,71.079,-37.92,Morris and Wingham (2014)
T41_2010_Jun_a,2255,71.079,-37.92,Morris and Wingham (2014)
T41_2010_Jun_b,2256,71.079,-37.92,Morris and Wingham (2014)
T41_2010_Jun_c,2257,71.079,-37.92,Morris and Wingham (2014)
T41_2010_Jun_d,2258,71.079,-37.92,Morris and Wingham (2014)
T05,2259,69.851,-47.25,Fischer et al. (1995)
T09,2260,70.02,-46.31,Fischer et al. (1995)
T13,2261,70.2333,-45.01667,Fischer et al. (1995)
T17,2262,70.3666,-44.1,Fischer et al. (1995)
T21,2263,70.544,-43.02,Fischer et al. (1995)
T27,2264,70.775,-41.54,Fischer et al. (1995)
T31,2265,70.909,-40.64,Fischer et al. (1995)
T41,2266,71.079,-37.92,Fischer et al. (1995)
T43,2267,71.116667,-37.316667,Fischer et al. (1995)
T43,2268,71.116667,-37.316667,Fischer et al. (1995)
T47,2269,71.2,-35.95,Fischer et al. (1995)
T53,2270,71.35,-33.483333,Fischer et al. (1995)
T61,2271,72.233333,-32.333333,Fischer et al. (1995)
T66,2272,72.48333,-30.7666,Fischer et al. (1995)
T99,2273,72.58333,-37.6333,Fischer et al. (1995)
Site J,2274,66.87,-46.26,Kameda et al. (1995)
Eismitte_1930-09-24,2279,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-09-25,2280,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-09-27,2281,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-09-30,2282,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-01-10,2275,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-10-19,2284,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-10-22,2285,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-10-24,2286,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-10-25,2287,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-10-26,2288,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-03-12,2276,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-04-12,2277,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-07-12,2278,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-10-12,2283,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-11-12,2289,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1930-12-28,2290,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-05-01,2309,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-06-01,2312,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-07-01,2313,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-01-15,2291,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-01-18,2292,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-01-22,2293,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-01-23,2294,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-02-02,2295,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-03-02,2297,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-05-02,2310,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-09-02,2314,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-10-02,2316,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-02-26,2296,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-05-03,2311,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-10-03,2317,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-12-03,2318,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-03-19,2299,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-03-20,2300,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-03-24,2301,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-03-25,2302,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-03-29,2303,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-03-30,2304,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-03-04,2298,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-09-04,2315,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-04-13,2305,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-04-23,2306,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-04-25,2307,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Eismitte_1931-04-29,2308,71.183,-39.9333,"Sorge et al. (1935), Abermann et al. (2023)"
Wegener_RA25_1930-07-16,2319,71.19631,-50.3923,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA45_1930-07-17,2320,71.19559,-49.8251,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA50_1930-07-17,2321,71.195413,-49.683331,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA65_1930-07-18,2322,71.19488,-49.258,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA70_1930-07-18,2323,71.1947,-49.116227,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA75_1930-07-18,2324,71.194521,-48.974455,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA80_1930-07-18,2325,71.194341,-48.832682,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA85_1930-07-18,2326,71.194162,-48.690909,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA90_1930-07-19,2327,71.19399,-48.5491,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA95_1930-07-19,2328,71.19381,-48.4073,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA100_1930-07-19,2329,71.19363,-48.2655,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA105_1930-07-19,2330,71.19345,-48.123725,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA110_1930-07-19,2331,71.19327,-47.98195,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA115_1930-07-19,2332,71.19309,-47.840175,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA120_1930-07-20,2333,71.19291,-47.6984,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA125_1930-07-20,2334,71.192733,-47.5566,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA130_1930-07-20,2335,71.192557,-47.4148,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA135_1930-07-20,2336,71.19238,-47.273,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA140_1930-07-20,2337,71.1922,-47.1313,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA145_1930-07-21,2338,71.19202,-46.9895,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA150_1930-07-21,2339,71.19184,-46.8477,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA155_1930-07-21,2340,71.191663,-46.7059,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA160_1930-07-21,2341,71.191487,-46.5641,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA165_1930-07-21,2342,71.19131,-46.4223,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA170_1930-07-22,2343,71.19113,-46.2806,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA175_1930-07-22,2344,71.19095,-46.1388,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA185_1930-07-22,2345,71.19059,-45.8552,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA190_1930-07-22,2346,71.190413,-45.713433,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA200_1930-07-23,2347,71.19006,-45.4299,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA200_1930-07-24,2348,71.19006,-45.4299,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA120_1930-07-25,2349,71.19291,-47.6984,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA205_1930-07-24,2350,71.18988,-45.2881,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA211_1930-07-24,2351,71.189664,-45.117944,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA215_1930-07-24,2352,71.189522,-45.00452,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA225_1930-07-25,2353,71.189166,-44.72096,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA230_1930-07-25,2354,71.188988,-44.57918,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA235_1930-07-25,2355,71.18881,-44.4374,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA240_1930-07-25,2356,71.18863,-44.2956,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA245_1930-07-25,2357,71.18845,-44.1538,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA250_1930-07-26,2358,71.18827,-44.012,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA255_1930-07-26,2359,71.18809,-43.8702,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA260_1930-07-26,2360,71.187913,-43.728433,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA265_1930-07-26,2361,71.187737,-43.586667,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA270_1930-07-26,2362,71.18756,-43.4449,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA285_1930-07-27,2363,71.18702,-43.0195,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA290_1930-07-27,2364,71.186843,-42.877733,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA310_1930-07-28,2365,71.18613,-42.3106,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA315_1930-07-28,2366,71.18595,-42.1688,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA350_1930-07-28,2367,71.184703,-41.176333,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA350_1930-07-29,2368,71.184703,-41.176333,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA25_1930-07-08,2369,71.19631,-50.3923,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA25_1930-08-08,2370,71.19631,-50.3923,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA30_1930-08-08,2371,71.196129,-50.250492,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA35_1930-08-08,2372,71.195948,-50.108685,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA40_1930-08-08,2373,71.195769,-49.966886,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA50_1930-08-08,2374,71.195413,-49.683331,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA60_1930-08-08,2375,71.195059,-49.399786,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA70_1930-09-08,2376,71.1947,-49.116227,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA75_1930-09-08,2377,71.194521,-48.974455,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA80_1930-09-08,2378,71.194341,-48.832682,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA90_1930-09-08,2379,71.19399,-48.5491,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA95_1930-09-08,2380,71.19381,-48.4073,"Jülg (1939), Abermann et al. (2023)"
